specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
RED3_25_F_36,6,326,395,29.66682886293419,outer_ellipsoid,True,30.74869395942486,9.99332553681308,0.0
RED3_25_F_36,6,326,395,29.66682886293419,frozen_training_template,True,5.8058341494255385,1.8868960985633,0.0
RED3_25_F_36,6,326,395,29.66682886293419,frozen_outer_geometry,True,5.593071530901381,1.8177482475429487,0.0
RED3_25_F_36,7,329,348,28.950400198291774,outer_ellipsoid,True,23.902352502316923,7.768264563253,0.0
RED3_25_F_36,7,329,348,28.950400198291774,frozen_training_template,True,5.089009251816389,1.6539280068403264,0.0
RED3_25_F_36,7,329,348,28.950400198291774,frozen_outer_geometry,True,5.486685459597706,1.7831727743692545,0.0
RED3_25_F_36,8,332,297,29.397391601424623,outer_ellipsoid,True,18.020471282632606,5.8566531668555974,0.0
RED3_25_F_36,8,332,297,29.397391601424623,frozen_training_template,True,4.986488333952073,1.6206087085344236,0.0
RED3_25_F_36,8,332,297,29.397391601424623,frozen_outer_geometry,True,5.213631673726163,1.6944302939610032,0.0
RED3_25_F_36,9,333,243,28.671797238346194,outer_ellipsoid,True,11.041509293532256,3.588490520397983,0.0
RED3_25_F_36,9,333,243,28.671797238346194,frozen_training_template,True,3.590991675087006,1.167072294403277,0.0
RED3_25_F_36,9,333,243,28.671797238346194,frozen_outer_geometry,True,5.383316715780236,1.7495779326285767,0.0
RED3_25_F_36,10,337,189,37.3510774307042,outer_ellipsoid,True,47.77799402829115,15.527848059194623,0.0
RED3_25_F_36,10,337,189,37.3510774307042,frozen_training_template,True,15.149837439095084,4.923697167705902,0.0
RED3_25_F_36,10,337,189,37.3510774307042,frozen_outer_geometry,True,7.318913835600353,2.3786469965701147,0.024691358024691357
RED3_25_F_36,11,382,375,28.62515665313552,outer_ellipsoid,True,29.99269037705178,9.747624372541829,0.0
RED3_25_F_36,11,382,375,28.62515665313552,frozen_training_template,True,5.577680699260549,1.8127462272596784,0.0
RED3_25_F_36,11,382,375,28.62515665313552,frozen_outer_geometry,True,5.47261378740376,1.778599480906222,0.0
RED3_25_F_36,12,385,326,29.30772855644279,outer_ellipsoid,True,24.88796458015704,8.088588488551038,0.0
RED3_25_F_36,12,385,326,29.30772855644279,frozen_training_template,True,5.743362108921623,1.8665926853995276,0.0
RED3_25_F_36,12,385,326,29.30772855644279,frozen_outer_geometry,True,5.576391416014311,1.8123272102046513,0.0
RED3_25_F_36,13,386,159,30.938865428817287,outer_ellipsoid,True,17.892046532489598,5.814915123059119,0.0
RED3_25_F_36,13,386,159,30.938865428817287,frozen_training_template,True,5.318444673174177,1.7284945187816076,0.0
RED3_25_F_36,13,386,159,30.938865428817287,frozen_outer_geometry,True,5.973701231584494,1.9414529002649605,0.0
