volume,eye,repeat,survival_fraction,method,n_test_lenses,median_lens_mae_um,median_normalized_mae
20231107,1,14,0.4,six_neighbor_surface,464,1.2683887720302214,0.042237263134174155
20231107,1,15,0.01,donor_template,762,3.0835996721276415,0.10334258930096715
20231107,1,15,0.01,nearest_visible_surface,762,3.028755110761638,0.10212732739727513
20231107,1,15,0.01,six_neighbor_depth_shared_shape,762,2.329265169075536,0.07964951156699503
20231107,1,15,0.01,six_neighbor_surface,762,2.303905196576338,0.07938908638092876
20231107,1,15,0.02,donor_template,755,3.0290098110475427,0.1008050683882032
20231107,1,15,0.02,nearest_visible_surface,755,2.4608827244600633,0.0826844971890597
20231107,1,15,0.02,six_neighbor_depth_shared_shape,755,2.131057568517818,0.07275594639001763
20231107,1,15,0.02,six_neighbor_surface,755,2.1149140150935923,0.07340691624180898
20231107,1,15,0.05,donor_template,731,2.9528641725890736,0.09758106550479168
20231107,1,15,0.05,nearest_visible_surface,731,2.2559749603540595,0.07604983696920374
20231107,1,15,0.05,six_neighbor_depth_shared_shape,731,1.8675446177342157,0.06329248680978754
20231107,1,15,0.05,six_neighbor_surface,731,1.8866971377201947,0.0641249453165625
20231107,1,15,0.1,donor_template,693,2.959577792605911,0.09728993770183372
20231107,1,15,0.1,nearest_visible_surface,693,2.0649114763919734,0.07103673574704623
20231107,1,15,0.1,six_neighbor_depth_shared_shape,693,1.5649683150815992,0.05399412916299699
20231107,1,15,0.1,six_neighbor_surface,693,1.5927437934112592,0.05439376258603468
20231107,1,15,0.2,donor_template,620,2.9659725129289507,0.0994623706316071
20231107,1,15,0.2,nearest_visible_surface,620,1.750435606610234,0.060617315364935226
20231107,1,15,0.2,six_neighbor_depth_shared_shape,620,1.4541897711724836,0.04898269048616834
20231107,1,15,0.2,six_neighbor_surface,620,1.4667792587999622,0.04956000274707046
20231107,1,15,0.4,donor_template,461,3.0943479524829303,0.10338136071463096
20231107,1,15,0.4,nearest_visible_surface,461,1.5885126033153405,0.0567909754470136
20231107,1,15,0.4,six_neighbor_depth_shared_shape,461,1.1743166376832055,0.04124716467067657
20231107,1,15,0.4,six_neighbor_surface,461,1.1960476149830535,0.041963557010730915
20231107,1,16,0.01,donor_template,762,3.012099388010997,0.100145729221496
20231107,1,16,0.01,nearest_visible_surface,762,2.6856006135569572,0.09144177443529691
20231107,1,16,0.01,six_neighbor_depth_shared_shape,762,2.392014619620843,0.08214975288713171
20231107,1,16,0.01,six_neighbor_surface,762,2.4728113795004236,0.08254313562774024
20231107,1,16,0.02,donor_template,754,2.994038364418504,0.1000646574466887
20231107,1,16,0.02,nearest_visible_surface,754,2.644681068886264,0.08892580768295934
20231107,1,16,0.02,six_neighbor_depth_shared_shape,754,2.2984343504443303,0.07951664449446447
20231107,1,16,0.02,six_neighbor_surface,754,2.289095572374671,0.08033709983572421
20231107,1,16,0.05,donor_template,733,2.9847584137388674,0.09997799239789655
20231107,1,16,0.05,nearest_visible_surface,733,2.2788401353271905,0.07722734674689412
20231107,1,16,0.05,six_neighbor_depth_shared_shape,733,1.9031627806450995,0.06413903945525946
20231107,1,16,0.05,six_neighbor_surface,733,1.9185174868751758,0.06472828899986106
20231107,1,16,0.1,donor_template,696,3.0167925927267403,0.10109328768465842
20231107,1,16,0.1,nearest_visible_surface,696,2.0084424272268144,0.06738777375542426
20231107,1,16,0.1,six_neighbor_depth_shared_shape,696,1.7878366535278472,0.06104768857227573
20231107,1,16,0.1,six_neighbor_surface,696,1.7972503410402285,0.061718262064206234
20231107,1,16,0.2,donor_template,617,3.0180777607778055,0.10136761461037173
20231107,1,16,0.2,nearest_visible_surface,617,1.7938386501644332,0.05934211668439916
20231107,1,16,0.2,six_neighbor_depth_shared_shape,617,1.5084755752970944,0.05315330832805943
20231107,1,16,0.2,six_neighbor_surface,617,1.5481124920508909,0.053821249256249835
20231107,1,16,0.4,donor_template,464,2.9345334083942554,0.09855548273827815
20231107,1,16,0.4,nearest_visible_surface,464,1.6441432820667026,0.0573430326243195
20231107,1,16,0.4,six_neighbor_depth_shared_shape,464,1.3321304149647943,0.04510548098327655
20231107,1,16,0.4,six_neighbor_surface,464,1.3199504088627392,0.04526634119522127
20231107,1,17,0.01,donor_template,764,3.1011267641521982,0.10536763596751217
20231107,1,17,0.01,nearest_visible_surface,764,2.403464406469941,0.0809398458411396
20231107,1,17,0.01,six_neighbor_depth_shared_shape,764,2.3184514404616294,0.07872997830278489
20231107,1,17,0.01,six_neighbor_surface,764,2.3324167654681816,0.07869377225669494
20231107,1,17,0.02,donor_template,756,3.098092527049065,0.1066855447421356
20231107,1,17,0.02,nearest_visible_surface,756,2.1972507081361634,0.07624106116420995
20231107,1,17,0.02,six_neighbor_depth_shared_shape,756,2.091168626820753,0.0723058606883911
20231107,1,17,0.02,six_neighbor_surface,756,2.1217420721709233,0.07290566423729931
20231107,1,17,0.05,donor_template,734,3.0464348891331925,0.10321801537722046
20231107,1,17,0.05,nearest_visible_surface,734,2.2351593978748374,0.07705551228210816
20231107,1,17,0.05,six_neighbor_depth_shared_shape,734,2.1408869229007985,0.07362132669408375
20231107,1,17,0.05,six_neighbor_surface,734,2.129211523670898,0.07392378132297137
20231107,1,17,0.1,donor_template,698,3.051144305685978,0.10273299328565172
20231107,1,17,0.1,nearest_visible_surface,698,1.9509782488552028,0.06555568776558687
20231107,1,17,0.1,six_neighbor_depth_shared_shape,698,1.6817799946034833,0.05711722008074879
20231107,1,17,0.1,six_neighbor_surface,698,1.7119228029943274,0.05712040650078214
20231107,1,17,0.2,donor_template,622,3.1430833839476007,0.1062034325195989
20231107,1,17,0.2,nearest_visible_surface,622,1.7846681057683615,0.061882983482109834
20231107,1,17,0.2,six_neighbor_depth_shared_shape,622,1.4985975360306676,0.0521650902981743
20231107,1,17,0.2,six_neighbor_surface,622,1.4920832504655486,0.05190278285553836
20231107,1,17,0.4,donor_template,464,2.9938166555603347,0.0994437028348914
20231107,1,17,0.4,nearest_visible_surface,464,1.5795523327914875,0.054562134702715794
20231107,1,17,0.4,six_neighbor_depth_shared_shape,464,1.2843604448090469,0.044044989922747614
20231107,1,17,0.4,six_neighbor_surface,464,1.2480439886759016,0.04375251708208309
20231107,1,18,0.01,donor_template,763,3.1141586763708675,0.10913136036694411
20231107,1,18,0.01,nearest_visible_surface,763,2.6167798176883394,0.0896558889981859
20231107,1,18,0.01,six_neighbor_depth_shared_shape,763,2.3024110696440663,0.07924996801729771
20231107,1,18,0.01,six_neighbor_surface,763,2.287447632993961,0.07964191359083321
20231107,1,18,0.02,donor_template,755,2.9719961006139037,0.0977994553573964
20231107,1,18,0.02,nearest_visible_surface,755,2.4333586980168462,0.08075306368959703
20231107,1,18,0.02,six_neighbor_depth_shared_shape,755,2.2432769691551493,0.07544707668848552
20231107,1,18,0.02,six_neighbor_surface,755,2.2657562069836743,0.07621507814975705
20231107,1,18,0.05,donor_template,733,3.1213264681393325,0.10523212969032912
20231107,1,18,0.05,nearest_visible_surface,733,2.2411583609254673,0.07632251156851622
20231107,1,18,0.05,six_neighbor_depth_shared_shape,733,1.9480820347902645,0.06797430409490784
20231107,1,18,0.05,six_neighbor_surface,733,1.9632533447463691,0.06817056697847279
20231107,1,18,0.1,donor_template,695,3.0971756335945626,0.10522335895253423
20231107,1,18,0.1,nearest_visible_surface,695,1.798702938346852,0.06031133931497489
20231107,1,18,0.1,six_neighbor_depth_shared_shape,695,1.6006171236022075,0.0544352809812088
20231107,1,18,0.1,six_neighbor_surface,695,1.591576478182338,0.05491407842987025
20231107,1,18,0.2,donor_template,619,3.039122302140602,0.10268679058482617
20231107,1,18,0.2,nearest_visible_surface,619,1.654241174063089,0.05980742140330724
20231107,1,18,0.2,six_neighbor_depth_shared_shape,619,1.4441708395677486,0.05102774903604409
20231107,1,18,0.2,six_neighbor_surface,619,1.4442131363203452,0.051358662129323274
20231107,1,18,0.4,donor_template,464,3.351422746539922,0.11252988085274715
20231107,1,18,0.4,nearest_visible_surface,464,1.6422777040790537,0.05962517556808347
20231107,1,18,0.4,six_neighbor_depth_shared_shape,464,1.313055116910721,0.0450264428716973
20231107,1,18,0.4,six_neighbor_surface,464,1.3304240874726116,0.04560261003365605
20231107,1,19,0.01,donor_template,763,3.3583924720774183,0.11112578472607232
20231107,1,19,0.01,nearest_visible_surface,763,3.076221125788412,0.10177829315622473
20231107,1,19,0.01,six_neighbor_depth_shared_shape,763,2.8848566315040207,0.09623252938897757
20231107,1,19,0.01,six_neighbor_surface,763,2.85425078340428,0.09569298764046308
20231107,1,19,0.02,donor_template,756,3.0074887337316683,0.09751949284602326
20231107,1,19,0.02,nearest_visible_surface,756,2.871980846343753,0.10037028379655402
20231107,1,19,0.02,six_neighbor_depth_shared_shape,756,2.2318106130343125,0.07660212424661653
20231107,1,19,0.02,six_neighbor_surface,756,2.2330139931219666,0.0773084347826027
20231107,1,19,0.05,donor_template,734,2.9649065822132696,0.10106163035711319
20231107,1,19,0.05,nearest_visible_surface,734,2.402113143270382,0.08141110286694761
20231107,1,19,0.05,six_neighbor_depth_shared_shape,734,2.0129532175179916,0.06907983786428343
20231107,1,19,0.05,six_neighbor_surface,734,2.053278041263444,0.0699668741439155
20231107,1,19,0.1,donor_template,697,2.9907413660796456,0.10098460190706332
20231107,1,19,0.1,nearest_visible_surface,697,1.9626518316459272,0.0672298684739376
20231107,1,19,0.1,six_neighbor_depth_shared_shape,697,1.7293319397524654,0.05827221294271435
20231107,1,19,0.1,six_neighbor_surface,697,1.7261494390612566,0.059783523537481294
20231107,1,19,0.2,donor_template,622,3.0088575562433415,0.10264238464812775
20231107,1,19,0.2,nearest_visible_surface,622,1.7306737417546132,0.06066657666267933
20231107,1,19,0.2,six_neighbor_depth_shared_shape,622,1.4058031281184198,0.050237448877690494
20231107,1,19,0.2,six_neighbor_surface,622,1.432840723862437,0.050726396916623825
20231107,1,19,0.4,donor_template,465,2.952253943131409,0.09776414212308865
20231107,1,19,0.4,nearest_visible_surface,465,1.6591617094411975,0.05449549587294935
20231107,1,19,0.4,six_neighbor_depth_shared_shape,465,1.2574154499739028,0.04174676473783126
20231107,1,19,0.4,six_neighbor_surface,465,1.269933333864793,0.04349922162719277
20231107,1,20,0.01,donor_template,762,4.839591270246481,0.16550855353606975
20231107,1,20,0.01,nearest_visible_surface,762,3.6970197485268055,0.13029985088888696
20231107,1,20,0.01,six_neighbor_depth_shared_shape,762,3.028934970387117,0.11016793130915876
20231107,1,20,0.01,six_neighbor_surface,762,3.0960855714629574,0.11150054257278702
20231107,1,20,0.02,donor_template,754,2.938848440919442,0.10080289886403704
20231107,1,20,0.02,nearest_visible_surface,754,3.127985216357251,0.10727997769318569
20231107,1,20,0.02,six_neighbor_depth_shared_shape,754,2.35710049757392,0.08043497949515624
20231107,1,20,0.02,six_neighbor_surface,754,2.367600931407287,0.0803259116542655
20231107,1,20,0.05,donor_template,733,2.9862666867615713,0.10099095522337326
20231107,1,20,0.05,nearest_visible_surface,733,1.9378783280494687,0.06573786912248476
20231107,1,20,0.05,six_neighbor_depth_shared_shape,733,1.7124303556737706,0.059328710762105094
20231107,1,20,0.05,six_neighbor_surface,733,1.6723449902797043,0.0590110904879667
20231107,1,20,0.1,donor_template,696,2.953802666281267,0.10105771442195646
20231107,1,20,0.1,nearest_visible_surface,696,2.011345344776295,0.06887204248376133
20231107,1,20,0.1,six_neighbor_depth_shared_shape,696,1.7225787193259654,0.05975659841648649
20231107,1,20,0.1,six_neighbor_surface,696,1.7290308143660869,0.05925174310105372
20231107,1,20,0.2,donor_template,619,2.980445631808451,0.10103398888560475
20231107,1,20,0.2,nearest_visible_surface,619,1.8212107773695096,0.06164900088451265
20231107,1,20,0.2,six_neighbor_depth_shared_shape,619,1.5040793050431576,0.05260721773404394
20231107,1,20,0.2,six_neighbor_surface,619,1.5223811259995816,0.052635405181950284
20231107,1,20,0.4,donor_template,462,3.0011058498400205,0.10323840135462596
20231107,1,20,0.4,nearest_visible_surface,462,1.7727957890364792,0.06105763434209044
20231107,1,20,0.4,six_neighbor_depth_shared_shape,462,1.3530832454392132,0.045537186571116675
20231107,1,20,0.4,six_neighbor_surface,462,1.3910280717223396,0.0457548619167159
20231107,1,21,0.01,donor_template,762,3.1725077033048903,0.10849222543134789
20231107,1,21,0.01,nearest_visible_surface,762,3.1341803391946965,0.10381103323688161
20231107,1,21,0.01,six_neighbor_depth_shared_shape,762,2.2611051780349634,0.0750777822300283
20231107,1,21,0.01,six_neighbor_surface,762,2.267197957572761,0.07620188135294864
20231107,1,21,0.02,donor_template,756,3.1558650039600185,0.10649738516507451
20231107,1,21,0.02,nearest_visible_surface,756,2.978530216618214,0.0998700279550673
20231107,1,21,0.02,six_neighbor_depth_shared_shape,756,2.560136106165733,0.0857448786339046
20231107,1,21,0.02,six_neighbor_surface,756,2.5538305063286426,0.08681997594369016
20231107,1,21,0.05,donor_template,733,2.948341035978251,0.10113625234965529
20231107,1,21,0.05,nearest_visible_surface,733,2.311508646561432,0.0785797709937384
20231107,1,21,0.05,six_neighbor_depth_shared_shape,733,1.8979336275805745,0.06507925281374985
20231107,1,21,0.05,six_neighbor_surface,733,1.9455067464340268,0.06618365502672562
20231107,1,21,0.1,donor_template,693,2.9964447835355883,0.10298704902083076
20231107,1,21,0.1,nearest_visible_surface,693,1.9191219360761318,0.06407677427049331
20231107,1,21,0.1,six_neighbor_depth_shared_shape,693,1.6655419901086173,0.05559981117571917
20231107,1,21,0.1,six_neighbor_surface,693,1.7056805030366955,0.056698121734552256
20231107,1,21,0.2,donor_template,614,2.872712002705372,0.09940036214272344
20231107,1,21,0.2,nearest_visible_surface,614,1.7038513217697127,0.05863855495957785
20231107,1,21,0.2,six_neighbor_depth_shared_shape,614,1.5306663564692458,0.053171550893464814
20231107,1,21,0.2,six_neighbor_surface,614,1.548456251739799,0.05316665987369479
20231107,1,21,0.4,donor_template,457,2.8323645487605793,0.09656290649392757
20231107,1,21,0.4,nearest_visible_surface,457,1.568506425696494,0.05555777810642416
20231107,1,21,0.4,six_neighbor_depth_shared_shape,457,1.2617927922942744,0.04363033414174426
20231107,1,21,0.4,six_neighbor_surface,457,1.2732952776810602,0.044255419350005216
20231107,1,22,0.01,donor_template,762,2.9326134498110834,0.09923540806553964
20231107,1,22,0.01,nearest_visible_surface,762,3.3392602852829665,0.11693793289662852
20231107,1,22,0.01,six_neighbor_depth_shared_shape,762,2.520128401422266,0.08159424160588337
20231107,1,22,0.01,six_neighbor_surface,762,2.4687698740652753,0.08222066761682674
20231107,1,22,0.02,donor_template,754,2.99291301833136,0.10000039700657747
20231107,1,22,0.02,nearest_visible_surface,754,2.6875519949287723,0.09121810691764214
20231107,1,22,0.02,six_neighbor_depth_shared_shape,754,2.1707471305360873,0.07348707507467407
20231107,1,22,0.02,six_neighbor_surface,754,2.154477970323019,0.0732259953535567
20231107,1,22,0.05,donor_template,731,2.9673250892508904,0.1000341071108864
20231107,1,22,0.05,nearest_visible_surface,731,2.388803444589514,0.07975450068230108
20231107,1,22,0.05,six_neighbor_depth_shared_shape,731,2.024072253743832,0.06968437390348133
20231107,1,22,0.05,six_neighbor_surface,731,2.002170040112197,0.06926745119017186
20231107,1,22,0.1,donor_template,694,2.9519207751244023,0.09946905361298053
20231107,1,22,0.1,nearest_visible_surface,694,2.007014070859888,0.06983735304935951
20231107,1,22,0.1,six_neighbor_depth_shared_shape,694,1.600859731562799,0.057439057703169184
20231107,1,22,0.1,six_neighbor_surface,694,1.6348621924236943,0.05788496877499323
20231107,1,22,0.2,donor_template,617,2.9180817328406237,0.09951700495969061
20231107,1,22,0.2,nearest_visible_surface,617,1.7777624620110632,0.060254947405821616
20231107,1,22,0.2,six_neighbor_depth_shared_shape,617,1.3780427271236608,0.04827789407877883
20231107,1,22,0.2,six_neighbor_surface,617,1.4281417584699327,0.0492348774768202
20231107,1,22,0.4,donor_template,467,3.0576267690554073,0.10322175736499165
20231107,1,22,0.4,nearest_visible_surface,467,1.638547914850993,0.05569142287723214
20231107,1,22,0.4,six_neighbor_depth_shared_shape,467,1.1416336905618898,0.03912811547413013
20231107,1,22,0.4,six_neighbor_surface,467,1.1764194411177642,0.040692809766613845
20231107,1,23,0.01,donor_template,762,2.961905261292342,0.09779200815000352
20231107,1,23,0.01,nearest_visible_surface,762,3.097035111842408,0.10557859881991716
20231107,1,23,0.01,six_neighbor_depth_shared_shape,762,3.000840604621117,0.10115198638070788
20231107,1,23,0.01,six_neighbor_surface,762,2.992233155435234,0.10084189054170187
20231107,1,23,0.02,donor_template,754,2.9617233032506523,0.10043221302086863
20231107,1,23,0.02,nearest_visible_surface,754,2.823503511025417,0.09770854003147149
20231107,1,23,0.02,six_neighbor_depth_shared_shape,754,2.3872956513429466,0.0812206421135213
20231107,1,23,0.02,six_neighbor_surface,754,2.3844342591413277,0.08210742210690762
20231107,1,23,0.05,donor_template,732,2.965528935392175,0.10019819576228424
20231107,1,23,0.05,nearest_visible_surface,732,2.1069164714542037,0.0740695624571017
20231107,1,23,0.05,six_neighbor_depth_shared_shape,732,1.8795428146812578,0.06454311404171786
20231107,1,23,0.05,six_neighbor_surface,732,1.8984891165760442,0.06845656447854813
20231107,1,23,0.1,donor_template,693,2.9789004272228152,0.10102739875988635
20231107,1,23,0.1,nearest_visible_surface,693,1.9554093419335434,0.07058889988005909
20231107,1,23,0.1,six_neighbor_depth_shared_shape,693,1.6113497221739952,0.05617499078819239
20231107,1,23,0.1,six_neighbor_surface,693,1.6458147193363137,0.058327664421507316
20231107,1,23,0.2,donor_template,613,2.9850033382342582,0.10146606444581155
20231107,1,23,0.2,nearest_visible_surface,613,1.7665650991318684,0.06171270584004756
20231107,1,23,0.2,six_neighbor_depth_shared_shape,613,1.4609580566204612,0.04970861122098427
20231107,1,23,0.2,six_neighbor_surface,613,1.4890110823508924,0.05128881721994827
20231107,1,23,0.4,donor_template,461,2.961434189791039,0.09949121411637334
20231107,1,23,0.4,nearest_visible_surface,461,1.732875179602768,0.05907745810476846
20231107,1,23,0.4,six_neighbor_depth_shared_shape,461,1.2655445040922337,0.04353439919631814
20231107,1,23,0.4,six_neighbor_surface,461,1.2581149678843895,0.04377038011178347
20231107,1,24,0.01,donor_template,762,3.1889438427245285,0.11150060497218198
20231107,1,24,0.01,nearest_visible_surface,762,3.8819202189826867,0.12820726550782827
20231107,1,24,0.01,six_neighbor_depth_shared_shape,762,2.686585428578243,0.09278467539308399
20231107,1,24,0.01,six_neighbor_surface,762,2.7351136531965508,0.09397018628386956
20231107,1,24,0.02,donor_template,754,2.9786380499467224,0.10134628304554882
20231107,1,24,0.02,nearest_visible_surface,754,2.9329717482321955,0.09899003135984334
20231107,1,24,0.02,six_neighbor_depth_shared_shape,754,2.153886797270331,0.07742063294466944
20231107,1,24,0.02,six_neighbor_surface,754,2.189946772762703,0.07781641458732994
20231107,1,24,0.05,donor_template,730,3.0147768520578078,0.10255110209869206
20231107,1,24,0.05,nearest_visible_surface,730,2.1826975494041436,0.07267828547956759
20231107,1,24,0.05,six_neighbor_depth_shared_shape,730,1.777347567764386,0.0635501949750939
20231107,1,24,0.05,six_neighbor_surface,730,1.852813064973319,0.06532564993162071
20231107,1,24,0.1,donor_template,691,2.956430760116498,0.10142591801063691
20231107,1,24,0.1,nearest_visible_surface,691,2.0084801945109025,0.06814377362974025
20231107,1,24,0.1,six_neighbor_depth_shared_shape,691,1.6569459860554006,0.05792032953871232
20231107,1,24,0.1,six_neighbor_surface,691,1.7362732399947864,0.05983649579559492
20231107,1,24,0.2,donor_template,617,2.978999938578103,0.09948344374852836
20231107,1,24,0.2,nearest_visible_surface,617,1.8748836779839555,0.06363836119960209
20231107,1,24,0.2,six_neighbor_depth_shared_shape,617,1.5000674574051573,0.05103684727173726
20231107,1,24,0.2,six_neighbor_surface,617,1.5327148674470736,0.053710193110788
20231107,1,24,0.4,donor_template,465,2.8932844587109043,0.0975052961314233
20231107,1,24,0.4,nearest_visible_surface,465,1.686106630092448,0.06094925257726209
20231107,1,24,0.4,six_neighbor_depth_shared_shape,465,1.3008905136502227,0.04526646074716533
20231107,1,24,0.4,six_neighbor_surface,465,1.2883359519752668,0.04517008793727304
20240530,0,0,0.01,donor_template,775,0.6501940043822431,0.04038835038889625
20240530,0,0,0.01,nearest_visible_surface,775,0.6461241235369911,0.03937263339944856
20240530,0,0,0.01,six_neighbor_depth_shared_shape,775,0.6480903464778581,0.03931959362373619
20240530,0,0,0.01,six_neighbor_surface,775,0.6607576635153478,0.039907206087728284
20240530,0,0,0.02,donor_template,767,0.6435605347789338,0.039651791753830434
20240530,0,0,0.02,nearest_visible_surface,767,0.7705542996659095,0.04788991786045677
20240530,0,0,0.02,six_neighbor_depth_shared_shape,767,0.7275114091231699,0.044427756864292595
20240530,0,0,0.02,six_neighbor_surface,767,0.781413950082647,0.0491140162364318
20240530,0,0,0.05,donor_template,743,0.6315007565578368,0.03884532497876098
20240530,0,0,0.05,nearest_visible_surface,743,0.6574314474030363,0.04081224361488229
20240530,0,0,0.05,six_neighbor_depth_shared_shape,743,0.612790099073631,0.038346306253342594
20240530,0,0,0.05,six_neighbor_surface,743,0.6511000829786487,0.04023315195256571
20240530,0,0,0.1,donor_template,703,0.6552656271073856,0.03986733225733352
20240530,0,0,0.1,nearest_visible_surface,703,0.5274831655539555,0.03356025714569934
20240530,0,0,0.1,six_neighbor_depth_shared_shape,703,0.5527925056916148,0.033808152227141786
20240530,0,0,0.1,six_neighbor_surface,703,0.5494047624222015,0.03484358540961479
20240530,0,0,0.2,donor_template,627,0.6538545310339886,0.040251524026491785
20240530,0,0,0.2,nearest_visible_surface,627,0.4460357250960358,0.02773128054423716
20240530,0,0,0.2,six_neighbor_depth_shared_shape,627,0.4421742946823471,0.027241034468412372
20240530,0,0,0.2,six_neighbor_surface,627,0.45762707216125015,0.02876810096868824
20240530,0,0,0.4,donor_template,471,0.6409547501554339,0.039279323846686226
20240530,0,0,0.4,nearest_visible_surface,471,0.3979299655107503,0.024651175228946626
20240530,0,0,0.4,six_neighbor_depth_shared_shape,471,0.40099755469599874,0.024229698493162952
20240530,0,0,0.4,six_neighbor_surface,471,0.3937053335732461,0.024458980581445976
20240530,0,1,0.01,donor_template,775,0.6687709123779975,0.04073658527902738
20240530,0,1,0.01,nearest_visible_surface,775,0.9533246658761224,0.05875952902531231
20240530,0,1,0.01,six_neighbor_depth_shared_shape,775,1.0292887014752292,0.06343572707638293
20240530,0,1,0.01,six_neighbor_surface,775,1.0930886730618012,0.06786375173518862
20240530,0,1,0.02,donor_template,767,0.6423395856639492,0.0396047190711912
20240530,0,1,0.02,nearest_visible_surface,767,0.7765756637696124,0.05004675329878391
20240530,0,1,0.02,six_neighbor_depth_shared_shape,767,0.775543986117224,0.04781294773727842
20240530,0,1,0.02,six_neighbor_surface,767,0.8123672070744203,0.049926194537025556
20240530,0,1,0.05,donor_template,743,0.6868142880798905,0.04254536360239266
20240530,0,1,0.05,nearest_visible_surface,743,0.5611424126062606,0.03526300677851895
20240530,0,1,0.05,six_neighbor_depth_shared_shape,743,0.5809461727147476,0.03732793783375183
20240530,0,1,0.05,six_neighbor_surface,743,0.5687621451406464,0.036545069049669004
20240530,0,1,0.1,donor_template,703,0.6636008727828582,0.04066957566648506
20240530,0,1,0.1,nearest_visible_surface,703,0.5143254557390646,0.03292518283117338
20240530,0,1,0.1,six_neighbor_depth_shared_shape,703,0.5791563164573313,0.03609684648408156
20240530,0,1,0.1,six_neighbor_surface,703,0.5602239543203706,0.03614006434382709
20240530,0,1,0.2,donor_template,624,0.6711897911591209,0.04106271162277263
20240530,0,1,0.2,nearest_visible_surface,624,0.4367801914630319,0.02723715023450727
20240530,0,1,0.2,six_neighbor_depth_shared_shape,624,0.43576498940591807,0.0268163595304706
20240530,0,1,0.2,six_neighbor_surface,624,0.43481379432732625,0.026868772730198286
20240530,0,1,0.4,donor_template,469,0.6744826888444297,0.04161584134444079
20240530,0,1,0.4,nearest_visible_surface,469,0.425373360076266,0.025716679762459282
20240530,0,1,0.4,six_neighbor_depth_shared_shape,469,0.38062131231452767,0.024175323163084534
20240530,0,1,0.4,six_neighbor_surface,469,0.3853419947031403,0.023471608207765074
20240530,0,2,0.01,donor_template,776,0.642241216416019,0.03907897402520866
20240530,0,2,0.01,nearest_visible_surface,776,0.788989687240204,0.05003669067210434
20240530,0,2,0.01,six_neighbor_depth_shared_shape,776,0.7825202596328444,0.0483273726077872
20240530,0,2,0.01,six_neighbor_surface,776,0.7845155359145761,0.049015276186545956
20240530,0,2,0.02,donor_template,768,0.639741502674636,0.03903198818119527
20240530,0,2,0.02,nearest_visible_surface,768,0.5669164616275194,0.036051989719578834
20240530,0,2,0.02,six_neighbor_depth_shared_shape,768,0.5988605494463155,0.03804545936696998
20240530,0,2,0.02,six_neighbor_surface,768,0.5952923223492455,0.037850625984258486
20240530,0,2,0.05,donor_template,745,0.6429587829170338,0.03917169491164227
20240530,0,2,0.05,nearest_visible_surface,745,0.5454575623206854,0.03429241806722143
20240530,0,2,0.05,six_neighbor_depth_shared_shape,745,0.49612831841174393,0.03088040118050837
20240530,0,2,0.05,six_neighbor_surface,745,0.49312345569735794,0.0306248484803037
20240530,0,2,0.1,donor_template,705,0.6705278847361108,0.040743966154025535
20240530,0,2,0.1,nearest_visible_surface,705,0.48790784482566335,0.030045679620852497
20240530,0,2,0.1,six_neighbor_depth_shared_shape,705,0.5057617417039625,0.03188819741567006
20240530,0,2,0.1,six_neighbor_surface,705,0.4897443389348277,0.03195000499994145
20240530,0,2,0.2,donor_template,627,0.6420287438957907,0.039596640901597764
20240530,0,2,0.2,nearest_visible_surface,627,0.4928837814189263,0.03069117259196117
20240530,0,2,0.2,six_neighbor_depth_shared_shape,627,0.46879138512436197,0.028862425866728342
20240530,0,2,0.2,six_neighbor_surface,627,0.45839392646211413,0.02837307600176683
20240530,0,2,0.4,donor_template,469,0.6396771923621809,0.03909421769177627
20240530,0,2,0.4,nearest_visible_surface,469,0.4194069272794043,0.02591266517938156
20240530,0,2,0.4,six_neighbor_depth_shared_shape,469,0.3913113662795428,0.023926453379862753
20240530,0,2,0.4,six_neighbor_surface,469,0.3876308265239964,0.02372299066950047
20240530,0,3,0.01,donor_template,775,0.6326028155791734,0.03918755531835565
20240530,0,3,0.01,nearest_visible_surface,775,0.527461103761421,0.03215023326248238
20240530,0,3,0.01,six_neighbor_depth_shared_shape,775,0.5821075047206966,0.03484793670744061
20240530,0,3,0.01,six_neighbor_surface,775,0.58000076365798,0.034849140287888686
20240530,0,3,0.02,donor_template,767,0.6490537088110084,0.03953062957332899
20240530,0,3,0.02,nearest_visible_surface,767,0.5646672713706311,0.034879346234247384
20240530,0,3,0.02,six_neighbor_depth_shared_shape,767,0.6394057303501463,0.03988457473574107
20240530,0,3,0.02,six_neighbor_surface,767,0.6384026578168385,0.039913244462643944
20240530,0,3,0.05,donor_template,743,0.7007399819556981,0.04312893286943981
20240530,0,3,0.05,nearest_visible_surface,743,0.6352625107928027,0.03932387123747811
20240530,0,3,0.05,six_neighbor_depth_shared_shape,743,0.8011058943143436,0.05180448462414886
20240530,0,3,0.05,six_neighbor_surface,743,0.8554631743475349,0.05377357284371748
20240530,0,3,0.1,donor_template,703,0.6579862868300334,0.041254781009430204
20240530,0,3,0.1,nearest_visible_surface,703,0.5734851892882458,0.034879346234247384
20240530,0,3,0.1,six_neighbor_depth_shared_shape,703,0.5682265254571066,0.03579656324992938
20240530,0,3,0.1,six_neighbor_surface,703,0.5892485748422911,0.03758900907571479
20240530,0,3,0.2,donor_template,625,0.6281641499145477,0.03824942006792642
20240530,0,3,0.2,nearest_visible_surface,625,0.49669533155082335,0.030622059674452543
20240530,0,3,0.2,six_neighbor_depth_shared_shape,625,0.4678505203694166,0.02838978910077913
