volume,eye,seed_rank,radius_hops,method,scored_lenses,median_lens_mae_um,p90_lens_mae_um,median_normalized_mae
20231107,1,5,1,axisymmetric_ellipsoid,7,30.88310385292457,31.59423043129514,0.9607483587634551
20231107,1,5,1,graph_harmonic_depth_shared_shape,7,2.360665629167866,2.842920592789393,0.07018147514548931
20231107,1,5,1,nearest_visible_surface,7,2.6207332995846477,3.3158058825006944,0.07993759392883042
20231107,1,5,1,same_eye_outer_ridge,7,1.8612313018447562,3.3286791685956247,0.05677126781198018
20231107,1,5,1,same_eye_template,7,3.3820413335664083,4.1748512221002,0.10434744047717141
20231107,1,5,1,six_neighbor_depth_shared_shape,7,2.005742638911216,3.1175290471360646,0.05962978213505638
20231107,1,5,1,six_neighbor_surface,7,2.0585247826738984,3.130004865658115,0.061198970360968795
20231107,1,5,2,axisymmetric_ellipsoid,19,29.718072658135043,31.293743132480454,0.9599497782668529
20231107,1,5,2,graph_harmonic_depth_shared_shape,19,1.858591338476226,4.320352508967368,0.06112884600803527
20231107,1,5,2,nearest_visible_surface,19,2.33921393819156,4.234770323603623,0.07504826473610458
20231107,1,5,2,same_eye_outer_ridge,19,1.2106368778722059,3.1728269102066613,0.04131091313628725
20231107,1,5,2,same_eye_template,19,1.7501017003058523,4.120858615250276,0.05703169143707389
20231107,1,5,2,six_neighbor_depth_shared_shape,19,2.2111186475127056,3.9112313891678827,0.06813626772187616
20231107,1,5,2,six_neighbor_surface,19,2.1874103949908363,3.906237917855326,0.06613365030436424
20231107,1,5,3,axisymmetric_ellipsoid,37,28.793600816394747,31.202583369424836,0.995698112409892
20231107,1,5,3,graph_harmonic_depth_shared_shape,37,1.199863251401236,3.597155659650718,0.040632453244646684
20231107,1,5,3,nearest_visible_surface,37,1.9142236160290853,4.583990380638044,0.06351030250728767
20231107,1,5,3,same_eye_outer_ridge,37,1.756371804420333,4.101113529626221,0.05414812970445069
20231107,1,5,3,same_eye_template,37,1.5970243891647473,3.9345963207224974,0.052407912410237595
20231107,1,5,3,six_neighbor_depth_shared_shape,37,1.8537994241527385,4.228572179253041,0.06354795116868853
20231107,1,5,3,six_neighbor_surface,37,1.882281823490752,4.223244499672762,0.06347317532799926
20231107,1,6,1,axisymmetric_ellipsoid,7,29.918712754358232,32.03175400484069,0.9951676399657327
20231107,1,6,1,graph_harmonic_depth_shared_shape,7,0.8106672059437108,1.2346132586217458,0.026858294618533844
20231107,1,6,1,nearest_visible_surface,7,1.1310610278028697,2.196558171537796,0.03771110644074599
20231107,1,6,1,same_eye_outer_ridge,7,1.6801667927813138,3.805261788855023,0.055040598489935824
20231107,1,6,1,same_eye_template,7,1.4661319372117914,3.640597221405627,0.04799674812265475
20231107,1,6,1,six_neighbor_depth_shared_shape,7,0.447059856667421,1.6182493804867826,0.013544247726479048
20231107,1,6,1,six_neighbor_surface,7,0.46749779767187777,1.647462318017968,0.014163441178664707
20231107,1,6,2,axisymmetric_ellipsoid,19,29.897400399705997,31.919158965601333,0.976600861346448
20231107,1,6,2,graph_harmonic_depth_shared_shape,19,1.0073479683397288,1.8737554461310255,0.030079144700688225
20231107,1,6,2,nearest_visible_surface,19,3.3494293374742847,4.716178106583349,0.10541392154713493
20231107,1,6,2,same_eye_outer_ridge,19,1.7669281702483766,3.6669658782742203,0.055789670877625784
20231107,1,6,2,same_eye_template,19,1.754839828165169,4.8218497788076595,0.06443632689306808
20231107,1,6,2,six_neighbor_depth_shared_shape,19,1.4718276735776117,3.0308093991349154,0.04524980311905974
20231107,1,6,2,six_neighbor_surface,19,1.5604473178834302,2.9726487336010248,0.04486737411963538
20231107,1,6,3,axisymmetric_ellipsoid,37,29.11067343588566,31.526826699168637,0.9577913503114902
20231107,1,6,3,graph_harmonic_depth_shared_shape,37,1.3033264538091893,3.2323380261270382,0.04418794234924969
20231107,1,6,3,nearest_visible_surface,37,2.411548003465912,5.32902885334269,0.09774908044769948
20231107,1,6,3,same_eye_outer_ridge,37,2.048372125438848,4.279320577589266,0.06557057242989671
20231107,1,6,3,same_eye_template,37,2.498779812395335,5.83474322918083,0.08110448550431078
20231107,1,6,3,six_neighbor_depth_shared_shape,37,1.819161127676777,3.2498916538519964,0.05858705478889398
20231107,1,6,3,six_neighbor_surface,37,1.8101162853118784,3.2253393191973907,0.05791639748069787
20231107,1,7,1,axisymmetric_ellipsoid,7,29.512023445077688,30.252326186559667,0.9605930028727636
20231107,1,7,1,graph_harmonic_depth_shared_shape,7,1.1066940160761476,1.644032004570573,0.03378220733367433
20231107,1,7,1,nearest_visible_surface,7,0.9197268883731022,2.0249277487308595,0.031412605311267765
20231107,1,7,1,same_eye_outer_ridge,7,2.4771198524881854,4.670655241250999,0.08460423329860416
20231107,1,7,1,same_eye_template,7,1.8452558818371163,3.16146395468468,0.059691846303339464
20231107,1,7,1,six_neighbor_depth_shared_shape,7,1.2604035792311583,1.7709971801918885,0.03847424348480664
20231107,1,7,1,six_neighbor_surface,7,1.228096454497918,1.709123766711674,0.039973567493228314
20231107,1,7,2,axisymmetric_ellipsoid,19,30.082865697246795,33.27321063583567,0.9711707952739163
20231107,1,7,2,graph_harmonic_depth_shared_shape,19,1.195451543750273,4.241054536626367,0.038395207273228635
20231107,1,7,2,nearest_visible_surface,19,1.489138675150997,4.800614361806946,0.04763036837586591
20231107,1,7,2,same_eye_outer_ridge,19,2.989895886719976,5.120215484372477,0.09665339136166114
20231107,1,7,2,same_eye_template,19,2.245397099972161,5.334654690458285,0.07196238854488955
20231107,1,7,2,six_neighbor_depth_shared_shape,19,1.603490452562992,4.543550950026184,0.05047780531771043
20231107,1,7,2,six_neighbor_surface,19,1.58309569862696,4.469890249935013,0.04983577940664864
20231107,1,7,3,axisymmetric_ellipsoid,37,29.61918393717615,32.59715876637677,0.9761173324778966
20231107,1,7,3,graph_harmonic_depth_shared_shape,37,2.358786904605491,5.0043684917270985,0.07708212351507918
20231107,1,7,3,nearest_visible_surface,37,2.992009553568844,6.1364553694804,0.10117404189995195
20231107,1,7,3,same_eye_outer_ridge,37,2.2327164773445283,4.943417085268691,0.07323392160646815
20231107,1,7,3,same_eye_template,37,1.7884083569236233,5.181395221469325,0.05850539014145661
20231107,1,7,3,six_neighbor_depth_shared_shape,37,2.320548058695029,4.516993466329421,0.07733761705957996
20231107,1,7,3,six_neighbor_surface,37,2.293071906331334,4.491378878574807,0.07667745703882071
20240530,0,0,1,axisymmetric_ellipsoid,7,7.3805516123790635,12.14125217562884,0.43190098192315096
20240530,0,0,1,graph_harmonic_depth_shared_shape,7,0.4400313679126027,0.5482355022971475,0.027528340947823426
20240530,0,0,1,nearest_visible_surface,7,0.5467037305511822,1.4330720219120623,0.031992443173226894
20240530,0,0,1,same_eye_outer_ridge,7,0.5146421844080772,0.9581066246091707,0.03139547898425298
20240530,0,0,1,same_eye_template,7,0.5029186680276975,0.7889441969892093,0.030498095837335197
20240530,0,0,1,six_neighbor_depth_shared_shape,7,0.5041519458130421,0.7120129164848578,0.02950236403332082
20240530,0,0,1,six_neighbor_surface,7,0.49190315349725194,0.804203040428227,0.031056661698044784
20240530,0,0,2,axisymmetric_ellipsoid,19,9.46042717871922,13.444768806125888,0.5615292722443055
20240530,0,0,2,graph_harmonic_depth_shared_shape,19,0.5654584128652973,0.7928163863423761,0.03282283841953615
20240530,0,0,2,nearest_visible_surface,19,0.6717459642426251,2.2711903893356453,0.04030414864578661
20240530,0,0,2,same_eye_outer_ridge,19,0.9868377949207267,1.7235751069118483,0.058515349349591766
20240530,0,0,2,same_eye_template,19,0.7523278560786208,1.5030134414320795,0.044571599630873426
20240530,0,0,2,six_neighbor_depth_shared_shape,19,0.5140750120017546,0.8792394778920498,0.0304563302156715
20240530,0,0,2,six_neighbor_surface,19,0.4802938946322737,0.9468447588383151,0.02902937559690454
20240530,0,0,3,axisymmetric_ellipsoid,37,9.727752927576974,15.173221314630918,0.573701143149491
20240530,0,0,3,graph_harmonic_depth_shared_shape,37,0.6059425493478114,1.2897320739402753,0.038194754965216814
20240530,0,0,3,nearest_visible_surface,37,0.6485497388146655,1.4168836757772565,0.041505416576630136
20240530,0,0,3,same_eye_outer_ridge,37,1.0187955454734519,1.8015318827474427,0.06368980844053737
20240530,0,0,3,same_eye_template,37,0.8337104271592182,1.6419219031629817,0.04962368883363323
20240530,0,0,3,six_neighbor_depth_shared_shape,37,0.6864348922273862,1.160008301770386,0.0413592715870602
20240530,0,0,3,six_neighbor_surface,37,0.6267735088909638,1.146699400818498,0.03958721673925167
20240530,0,1,1,axisymmetric_ellipsoid,7,14.497825888830645,15.427839402294122,0.9046916576791483
20240530,0,1,1,graph_harmonic_depth_shared_shape,7,0.08041600892604074,0.1511299587879273,0.00491756403510112
20240530,0,1,1,nearest_visible_surface,7,0.11805552267570063,0.2904636100004714,0.007339413988576479
20240530,0,1,1,same_eye_outer_ridge,7,0.5453257413705762,0.7760688702614175,0.03404695759315613
20240530,0,1,1,same_eye_template,7,0.13353954980274252,0.20418603292912746,0.008243820582157455
20240530,0,1,1,six_neighbor_depth_shared_shape,7,0.09022665595916568,0.16441389368865011,0.00560931641214512
20240530,0,1,1,six_neighbor_surface,7,0.09928139214962953,0.16994452749492167,0.006096239264502271
20240530,0,1,2,axisymmetric_ellipsoid,19,12.987030079386894,15.279085116804684,0.7963739041163541
20240530,0,1,2,graph_harmonic_depth_shared_shape,19,0.11599300793845752,0.22264982929197677,0.00739128981526381
20240530,0,1,2,nearest_visible_surface,19,0.17381453605572278,0.4125893436014377,0.01065843074395986
20240530,0,1,2,same_eye_outer_ridge,19,0.51257540500673,1.0318064467462973,0.03211865786202612
20240530,0,1,2,same_eye_template,19,0.176193997191293,0.35009945737004244,0.010840074617562222
20240530,0,1,2,six_neighbor_depth_shared_shape,19,0.16011886340710088,0.2693355747399265,0.010203071248574261
20240530,0,1,2,six_neighbor_surface,19,0.1621597442450719,0.27037138988638393,0.009762074253029069
20240530,0,1,3,axisymmetric_ellipsoid,37,12.350829593507441,15.306421719436182,0.7615881907168636
20240530,0,1,3,graph_harmonic_depth_shared_shape,37,0.15645008374408045,0.3560929326822583,0.009803370710296718
20240530,0,1,3,nearest_visible_surface,37,0.19759685847806005,0.6156006569479662,0.012381682441405233
20240530,0,1,3,same_eye_outer_ridge,37,0.5059122284779896,0.9828262973313578,0.030573729169979563
20240530,0,1,3,same_eye_template,37,0.1997818764664998,0.46541583740106834,0.012250766492474977
20240530,0,1,3,six_neighbor_depth_shared_shape,37,0.24406232925615345,0.41043420954168225,0.015214149057178966
20240530,0,1,3,six_neighbor_surface,37,0.26630961475120407,0.43002730381692206,0.016823060150764534
20240530,0,2,1,axisymmetric_ellipsoid,7,13.31893157030737,15.810042869338387,0.8151686315025103
20240530,0,2,1,graph_harmonic_depth_shared_shape,7,0.23719387564307415,0.3144512043219094,0.014362889634296784
20240530,0,2,1,nearest_visible_surface,7,0.26395555705923957,0.5358046137306374,0.01635212138077244
20240530,0,2,1,same_eye_outer_ridge,7,0.24916419952789373,0.409232630938535,0.015425742556698775
20240530,0,2,1,same_eye_template,7,0.2897997369504428,0.38489175945086573,0.01765417570545767
20240530,0,2,1,six_neighbor_depth_shared_shape,7,0.26352388468253757,0.37816109610560356,0.01639843740379083
20240530,0,2,1,six_neighbor_surface,7,0.17555420410107272,0.37683982015473394,0.010630399505486322
20240530,0,2,2,axisymmetric_ellipsoid,19,13.31893157030737,15.864745373337632,0.8180045622281261
20240530,0,2,2,graph_harmonic_depth_shared_shape,19,0.20123796623173143,0.3303811750941665,0.012453236326667009
20240530,0,2,2,nearest_visible_surface,19,0.3319277258229605,0.5124582348459892,0.020598447078966187
20240530,0,2,2,same_eye_outer_ridge,19,0.25344888217156736,0.5399990040661324,0.01569519691446428
20240530,0,2,2,same_eye_template,19,0.2398361621368006,0.3828975915770435,0.014662137217230073
20240530,0,2,2,six_neighbor_depth_shared_shape,19,0.23112280885904704,0.4253219078250544,0.014302604091568076
20240530,0,2,2,six_neighbor_surface,19,0.22863999456642103,0.4188552613387043,0.01414176700755255
20240530,0,2,3,axisymmetric_ellipsoid,37,13.352939285982863,16.01263993333202,0.8304389409931309
20240530,0,2,3,graph_harmonic_depth_shared_shape,37,0.28458509973191454,0.4917780032307644,0.01773122064308213
20240530,0,2,3,nearest_visible_surface,37,0.2569520835547646,0.5229463239529154,0.016057304140969706
20240530,0,2,3,same_eye_outer_ridge,37,0.26010911550064814,0.6806889131032619,0.0159956399921312
20240530,0,2,3,same_eye_template,37,0.22908300184637337,0.46962494736334337,0.014420387272376278
20240530,0,2,3,six_neighbor_depth_shared_shape,37,0.23763861599469846,0.5049346020108675,0.01444177069480781
20240530,0,2,3,six_neighbor_surface,37,0.23415670468483094,0.5134422440505216,0.014230168028691093
20240530,0,3,1,axisymmetric_ellipsoid,7,6.923249993651681,12.487931649725542,0.40803050315319994
20240530,0,3,1,graph_harmonic_depth_shared_shape,7,0.14562211921590215,0.3673520542170401,0.008464391954895543
20240530,0,3,1,nearest_visible_surface,7,0.2780175986819019,0.3305456724486727,0.016964624624380958
20240530,0,3,1,same_eye_outer_ridge,7,1.0024993821885702,1.2518480103393002,0.059292891153588004
20240530,0,3,1,same_eye_template,7,0.8323370289915705,1.06151314673013,0.049054836535425674
20240530,0,3,1,six_neighbor_depth_shared_shape,7,0.19327498491245154,0.2818799865807036,0.01124961194346402
20240530,0,3,1,six_neighbor_surface,7,0.1992660231107759,0.2744404483103037,0.011598321606538876
20240530,0,3,2,axisymmetric_ellipsoid,19,7.041593977611373,15.495616991098625,0.42416063916157454
20240530,0,3,2,graph_harmonic_depth_shared_shape,19,0.23795065910306215,0.5367022387144446,0.013976951643459601
20240530,0,3,2,nearest_visible_surface,19,0.3629663571858106,0.6145860801559768,0.021126534655908615
20240530,0,3,2,same_eye_outer_ridge,19,1.0993333424341596,1.5309298208847226,0.06373954990440858
20240530,0,3,2,same_eye_template,19,0.9213638901316887,1.1503877430917024,0.05403397208746313
20240530,0,3,2,six_neighbor_depth_shared_shape,19,0.2652324523457056,0.41097757005035496,0.015554726075371662
20240530,0,3,2,six_neighbor_surface,19,0.26929680113787385,0.41340833909486124,0.01568388237846599
20240530,0,3,3,axisymmetric_ellipsoid,37,6.873879758137592,15.520805780872145,0.39701171340687186
20240530,0,3,3,graph_harmonic_depth_shared_shape,37,0.6449110009986116,1.8438053910826355,0.03800864629585647
20240530,0,3,3,nearest_visible_surface,37,0.5381782487201457,1.9354948969313301,0.03064696042658308
20240530,0,3,3,same_eye_outer_ridge,37,1.1972425505898063,1.7752886195880442,0.06941634384710822
20240530,0,3,3,same_eye_template,37,1.0477519078284812,1.3124717218017492,0.06060726909172179
20240530,0,3,3,six_neighbor_depth_shared_shape,37,0.4546432552615385,2.570573732046872,0.026208017872995308
20240530,0,3,3,six_neighbor_surface,37,0.4964193885538452,2.6528136265446967,0.02861756564915516
20240530,0,4,1,axisymmetric_ellipsoid,7,10.663626773242095,13.317848051456902,0.733485922551884
20240530,0,4,1,graph_harmonic_depth_shared_shape,7,0.28809384261394894,0.9013029977610186,0.019175143981573054
20240530,0,4,1,nearest_visible_surface,7,0.8758750407487048,0.9576226651988279,0.05543265233006544
20240530,0,4,1,same_eye_outer_ridge,7,0.5348046473428129,1.836228987115548,0.03403215699364884
20240530,0,4,1,same_eye_template,7,0.4210050215637007,1.5332798518479118,0.026790546903729937
20240530,0,4,1,six_neighbor_depth_shared_shape,7,0.4316151345619778,0.8943809391284737,0.027121547961365365
20240530,0,4,1,six_neighbor_surface,7,0.4158616541030059,0.8730137779364711,0.026131641117018864
20240530,0,4,2,axisymmetric_ellipsoid,19,9.643155814818371,14.141062462780422,0.6059502829898109
20240530,0,4,2,graph_harmonic_depth_shared_shape,19,0.3230543726287338,1.2198116277430313,0.02062217755615268
20240530,0,4,2,nearest_visible_surface,19,0.4147187365978606,1.0767975858558916,0.02688377164414639
20240530,0,4,2,same_eye_outer_ridge,19,0.6010652659268604,1.7248109072801787,0.03772095879555722
20240530,0,4,2,same_eye_template,19,0.5905636860254332,1.4797776926716115,0.03770869786734624
20240530,0,4,2,six_neighbor_depth_shared_shape,19,0.31613416447253745,1.2079078295493222,0.020185812259928677
20240530,0,4,2,six_neighbor_surface,19,0.3162822251698036,1.2006188840034104,0.02026134053090848
20240530,0,4,3,axisymmetric_ellipsoid,37,10.866343489873982,14.533553213216033,0.7042937583679767
20240530,0,4,3,graph_harmonic_depth_shared_shape,37,0.41427686159435756,1.1737128600619349,0.02652556568783013
20240530,0,4,3,nearest_visible_surface,37,0.5949518243194517,1.1022905976693536,0.03664055396439432
20240530,0,4,3,same_eye_outer_ridge,37,0.5645277009724392,1.5856733988508622,0.035690016779712334
20240530,0,4,3,same_eye_template,37,0.4347126425271596,1.3064164304365826,0.027636764560853073
20240530,0,4,3,six_neighbor_depth_shared_shape,37,0.47022199718626045,1.2672459824125328,0.029922456563568556
20240530,0,4,3,six_neighbor_surface,37,0.47909243249765243,1.268547984497639,0.030486924446596866
20240530,0,5,1,axisymmetric_ellipsoid,7,8.813970661181699,14.756332479784717,0.569420405383242
20240530,0,5,1,graph_harmonic_depth_shared_shape,7,1.4858979871122147,1.9913184662491779,0.08512663136918122
20240530,0,5,1,nearest_visible_surface,7,1.2625525428832471,3.5724561416062626,0.08158571991822554
20240530,0,5,1,same_eye_outer_ridge,7,1.1334791950965473,1.858244554381867,0.07418563328054206
20240530,0,5,1,same_eye_template,7,1.0076646904794684,1.4981458964899126,0.06465235991982836
20240530,0,5,1,six_neighbor_depth_shared_shape,7,1.1240753824760654,2.4927970858375588,0.0654704296494385
20240530,0,5,1,six_neighbor_surface,7,1.0856274463331508,2.5449198105489406,0.06391909320599669
20240530,0,5,2,axisymmetric_ellipsoid,19,8.813970661181699,14.57605011094055,0.5997954602545088
20240530,0,5,2,graph_harmonic_depth_shared_shape,19,0.8466274938388435,2.053644936574781,0.05709229960753725
20240530,0,5,2,nearest_visible_surface,19,0.8520507066888915,2.657099860446168,0.060966157775713535
20240530,0,5,2,same_eye_outer_ridge,19,1.301052905169128,2.243431009310985,0.0806610520609638
20240530,0,5,2,same_eye_template,19,1.2284018244456587,2.193018466525275,0.07546618040690901
20240530,0,5,2,six_neighbor_depth_shared_shape,19,0.724265321855197,1.9442585165724982,0.04733170629690045
20240530,0,5,2,six_neighbor_surface,19,0.6181836976588415,1.9638313058322383,0.04039913044596951
20240530,0,5,3,axisymmetric_ellipsoid,37,9.284161534063518,14.30742194634325,0.5997954602545088
20240530,0,5,3,graph_harmonic_depth_shared_shape,37,0.845929915891556,1.9481754297190612,0.05849158850431926
20240530,0,5,3,nearest_visible_surface,37,0.770766873077305,2.4579290956186353,0.050533625216506846
20240530,0,5,3,same_eye_outer_ridge,37,1.5258083749126605,2.601236026281311,0.09681257938056113
20240530,0,5,3,same_eye_template,37,1.467982653187067,2.969547524854558,0.08502107473841718
20240530,0,5,3,six_neighbor_depth_shared_shape,37,0.6332319162568726,1.554423272585528,0.040909504730329206
20240530,0,5,3,six_neighbor_surface,37,0.5174335209176594,1.6080291746973674,0.033428430450471856
20240530,0,6,1,axisymmetric_ellipsoid,7,10.921753521969405,15.449447259290226,0.6614985685351746
20240530,0,6,1,graph_harmonic_depth_shared_shape,7,0.20130690984443333,0.3299808013990989,0.012582213340149475
20240530,0,6,1,nearest_visible_surface,7,0.2851025057224688,0.6423430637634608,0.01726782233657267
20240530,0,6,1,same_eye_outer_ridge,7,0.3539446137725142,0.49065002678367114,0.021603997990876735
20240530,0,6,1,same_eye_template,7,0.25805140345418115,0.45073727208952985,0.015750888090502645
20240530,0,6,1,six_neighbor_depth_shared_shape,7,0.14165844982960737,0.46967186662075094,0.008755940569808142
20240530,0,6,1,six_neighbor_surface,7,0.11443116180964158,0.4645863114059845,0.007073015787935774
20240530,0,6,2,axisymmetric_ellipsoid,19,13.266687803180304,15.72886624917173,0.827800290071116
20240530,0,6,2,graph_harmonic_depth_shared_shape,19,0.1638123447816935,0.3308895988139781,0.0101538533854586
20240530,0,6,2,nearest_visible_surface,19,0.3232546017371213,0.5818541417180016,0.019613523257808747
20240530,0,6,2,same_eye_outer_ridge,19,0.43706572471413063,1.3273793885641747,0.02731776170162249
20240530,0,6,2,same_eye_template,19,0.36023404929499997,0.7091682917463568,0.021857256992269865
20240530,0,6,2,six_neighbor_depth_shared_shape,19,0.19508417663123623,0.4873035611594057,0.011742847300008538
20240530,0,6,2,six_neighbor_surface,19,0.19283394686553137,0.4912661444227122,0.01160739754193536
20240530,0,6,3,axisymmetric_ellipsoid,37,13.338930785187923,15.599531129334183,0.827800290071116
20240530,0,6,3,graph_harmonic_depth_shared_shape,37,0.22146684009045087,0.714610973836264,0.013542157076728265
20240530,0,6,3,nearest_visible_surface,37,0.44089596592650837,0.6750173756025805,0.02723281856513496
20240530,0,6,3,same_eye_outer_ridge,37,0.422860200443734,1.4014763200513043,0.024915500430138876
20240530,0,6,3,same_eye_template,37,0.3708825056958117,0.8599892807357039,0.02250658436535194
20240530,0,6,3,six_neighbor_depth_shared_shape,37,0.2578150420469702,0.626856008513031,0.015736461111908222
20240530,0,6,3,six_neighbor_surface,37,0.24538564618938633,0.6583412435950093,0.015141412844147328
20240530,0,7,1,axisymmetric_ellipsoid,7,9.917050012767161,15.045898432365052,0.6006413722467625
20240530,0,7,1,graph_harmonic_depth_shared_shape,7,0.39386503592106736,0.5001897968437484,0.0244790614441637
20240530,0,7,1,nearest_visible_surface,7,0.3905032269230431,0.725349588768028,0.02488414754506414
20240530,0,7,1,same_eye_outer_ridge,7,0.3891069962782299,0.9068898878012353,0.02553188563782836
20240530,0,7,1,same_eye_template,7,0.327835262321836,0.5991955762476464,0.020656325358529064
20240530,0,7,1,six_neighbor_depth_shared_shape,7,0.36050456329320874,0.573377820433308,0.02191189598678402
20240530,0,7,1,six_neighbor_surface,7,0.36560654984453894,0.5647324723953862,0.0222220007954929
20240530,0,7,2,axisymmetric_ellipsoid,19,11.815601284489972,15.260020988646193,0.7343501033707743
20240530,0,7,2,graph_harmonic_depth_shared_shape,19,0.278299627642118,0.6364866753981022,0.01709212997133916
20240530,0,7,2,nearest_visible_surface,19,0.349306613176791,0.8056300679155514,0.02145311541682581
20240530,0,7,2,same_eye_outer_ridge,19,0.41699899727600365,1.0250032015812687,0.026274376041517663
20240530,0,7,2,same_eye_template,19,0.32869307757961974,0.723375865574812,0.020710374794629373
20240530,0,7,2,six_neighbor_depth_shared_shape,19,0.2706524618720646,0.5497586345678639,0.01705333731314074
20240530,0,7,2,six_neighbor_surface,19,0.26579258607924117,0.5565983543397146,0.01611690695117973
20240530,0,7,3,axisymmetric_ellipsoid,37,12.550585869120091,15.334839646989195,0.7816470049245788
20240530,0,7,3,graph_harmonic_depth_shared_shape,37,0.29724382874236777,0.7676521414848417,0.018542135331421256
20240530,0,7,3,nearest_visible_surface,37,0.32476635949342997,0.8357872323074726,0.02020943358810616
20240530,0,7,3,same_eye_outer_ridge,37,0.4505689428819344,1.0486067921745046,0.02800111116294796
20240530,0,7,3,same_eye_template,37,0.3290690190620426,0.7918118631672028,0.02073406220861192
20240530,0,7,3,six_neighbor_depth_shared_shape,37,0.30134587204604735,0.8059451534633594,0.01868796690947115
20240530,0,7,3,six_neighbor_surface,37,0.3265033828520292,0.8777287640545692,0.020367352744121922
20240530,1,0,1,axisymmetric_ellipsoid,7,14.071578884490265,15.027306640569677,0.8764166242095073
20240530,1,0,1,graph_harmonic_depth_shared_shape,7,0.6720325363331613,0.8462407608053109,0.04363577067490735
20240530,1,0,1,nearest_visible_surface,7,0.8088194739264759,1.2090955654642705,0.05328405031631128
20240530,1,0,1,same_eye_outer_ridge,7,1.0575352733173387,1.641938577188493,0.06755364804107034
20240530,1,0,1,same_eye_template,7,1.116581085341563,1.6844546684490116,0.07132539930499883
20240530,1,0,1,six_neighbor_depth_shared_shape,7,0.6630480719543036,0.8512946717323704,0.04374518827638188
20240530,1,0,1,six_neighbor_surface,7,0.5470301793029057,0.8258849895392375,0.03609080426994706
20240530,1,0,2,axisymmetric_ellipsoid,19,13.624278945632543,15.882562928683626,0.8718248830955692
20240530,1,0,2,graph_harmonic_depth_shared_shape,19,0.6820168471155879,1.0291768201628715,0.040248865737155304
20240530,1,0,2,nearest_visible_surface,19,0.8162443510427959,1.5975512833174688,0.052140372994736735
20240530,1,0,2,same_eye_outer_ridge,19,0.891128279001793,1.6720758455255795,0.05258946697257574
20240530,1,0,2,same_eye_template,19,0.8127208034393959,1.8560662766996399,0.05149435338746603
20240530,1,0,2,six_neighbor_depth_shared_shape,19,0.7311725567039978,1.0534452865249015,0.04602161082367979
20240530,1,0,2,six_neighbor_surface,19,0.6451319004024209,1.0108257281401472,0.04178125934088081
20240530,1,0,3,axisymmetric_ellipsoid,37,13.329192545106121,15.924051055523543,0.8559773437386827
20240530,1,0,3,graph_harmonic_depth_shared_shape,37,0.5398852391235235,1.1261965392229134,0.03269680906247406
20240530,1,0,3,nearest_visible_surface,37,1.0105924754735947,1.6972148478600029,0.06391551177701685
20240530,1,0,3,same_eye_outer_ridge,37,0.8732694012889404,1.7073301485416519,0.05153553469169315
20240530,1,0,3,same_eye_template,37,0.7498831927013527,1.8427418704797673,0.04698169777155253
20240530,1,0,3,six_neighbor_depth_shared_shape,37,0.7043322850014417,1.2292124189918678,0.04411001636560288
20240530,1,0,3,six_neighbor_surface,37,0.6551846818789516,1.1846053004249157,0.03993438346403386
20240530,1,1,1,axisymmetric_ellipsoid,7,11.13519411741378,14.561374581673144,0.6516249507438361
20240530,1,1,1,graph_harmonic_depth_shared_shape,7,0.2979723530353402,0.49269695271605346,0.01723807221661114
20240530,1,1,1,nearest_visible_surface,7,0.17173325764750402,0.42705651843174863,0.009934983118955527
20240530,1,1,1,same_eye_outer_ridge,7,0.8171472592302876,1.2171693818995069,0.04801903377827663
20240530,1,1,1,same_eye_template,7,0.6058540715214819,0.7216981722146678,0.03757200987049157
20240530,1,1,1,six_neighbor_depth_shared_shape,7,0.3122798198541767,0.5245081151105404,0.01865349590848613
20240530,1,1,1,six_neighbor_surface,7,0.2481407059065709,0.4885151206931224,0.014299665414021678
20240530,1,1,2,axisymmetric_ellipsoid,19,10.78365224642786,15.738082534851607,0.6441428496763267
20240530,1,1,2,graph_harmonic_depth_shared_shape,19,0.38991797305416775,0.7197872688088692,0.022183361834232217
20240530,1,1,2,nearest_visible_surface,19,0.48363990659546846,1.156893411453121,0.02802188115005234
20240530,1,1,2,same_eye_outer_ridge,19,0.8089113284397115,1.5946576442729201,0.047746269665867314
20240530,1,1,2,same_eye_template,19,0.48917038769128823,0.9798219378111692,0.02874572374140566
20240530,1,1,2,six_neighbor_depth_shared_shape,19,0.43112602917241744,0.74108840717576,0.024527786258159677
20240530,1,1,2,six_neighbor_surface,19,0.3536119107104288,0.6086685979049429,0.02044411857350947
20240530,1,1,3,axisymmetric_ellipsoid,37,10.182072241401105,15.994737845355022,0.605596473731899
20240530,1,1,3,graph_harmonic_depth_shared_shape,37,0.6820542360992363,1.0903408467239144,0.04129055472814158
20240530,1,1,3,nearest_visible_surface,37,0.6844615957283916,2.1978165151889564,0.040733604180825334
20240530,1,1,3,same_eye_outer_ridge,37,1.0488484116814236,1.7800968857964514,0.06044224506526345
20240530,1,1,3,same_eye_template,37,0.6462819390336788,1.1184508609378008,0.03750287290598589
20240530,1,1,3,six_neighbor_depth_shared_shape,37,0.686126797702937,1.3768627562586104,0.04153710158450751
20240530,1,1,3,six_neighbor_surface,37,0.6038833361692023,1.4805881698044734,0.03498873199639528
20240530,1,2,1,axisymmetric_ellipsoid,7,12.366382995839047,15.85838331772088,0.7227136561962023
20240530,1,2,1,graph_harmonic_depth_shared_shape,7,0.12226363959560345,0.26015530531044817,0.007145306919713277
