sample,fold,method,mae_intensity,normalised_mae,correlation,centre_error_voxels_affine,centre_error_voxels_translation,centre_error_voxels_outer_only
57,3,axisymmetric_population,19.904629087270127,0.20310846007418498,0.371292136516652,0.40687434533995265,2.1213203435596424,7.158910531638177
57,3,nearest_cone,19.42701588152881,0.19823485593396745,0.6028519218054238,0.40687434533995265,2.1213203435596424,7.158910531638177
57,3,local_population,15.615473234019424,0.15934156361244312,0.7041900534209686,0.40687434533995265,2.1213203435596424,7.158910531638177
58,3,background,23.04443215339233,0.23892620169406295,-0.19081337107366814,0.9649370355928166,2.9154759474226504,8.139410298049853
58,3,global_population,13.708641723285552,0.1421321070325099,0.7745365461985229,0.9649370355928166,2.9154759474226504,8.139410298049853
58,3,axisymmetric_population,17.79422325702168,0.184491687475601,0.5327555930527927,0.9649370355928166,2.9154759474226504,8.139410298049853
58,3,nearest_cone,19.312720896488237,0.2002355717624497,0.6220380544139938,0.9649370355928166,2.9154759474226504,8.139410298049853
58,3,local_population,14.777527300028048,0.15321438361874626,0.7521281388066522,0.9649370355928166,2.9154759474226504,8.139410298049853
60,3,background,23.962942477876105,0.22395273343809444,-0.14976986975595197,3.6638232831033464,1.3287682265918312,5.038911092686593
60,3,global_population,30.20361887828484,0.28227681194658727,-0.17083013155752919,3.6638232831033464,1.3287682265918312,5.038911092686593
60,3,axisymmetric_population,25.848621702011503,0.24157590375711685,-0.09017301416630935,3.6638232831033464,1.3287682265918312,5.038911092686593
60,3,nearest_cone,27.83223553467441,0.26011435079134965,0.18808071291065434,3.6638232831033464,1.3287682265918312,5.038911092686593
60,3,local_population,28.491969569393486,0.266280089433584,-0.0033141570371165887,3.6638232831033464,1.3287682265918312,5.038911092686593
61,3,background,22.86670353982301,0.22640300534478228,-0.14901537605154994,3.5619826438772058,0.5,5.830951894845301
61,3,global_population,29.539980229660916,0.29247505177882094,-0.21233472327935074,3.5619826438772058,0.5,5.830951894845301
61,3,axisymmetric_population,25.162833622808336,0.24913696656245876,-0.123087153531165,3.5619826438772058,0.5,5.830951894845301
61,3,nearest_cone,29.256104214684814,0.2896643981651962,0.11468758797196402,3.5619826438772058,0.5,5.830951894845301
61,3,local_population,28.641932862265527,0.28358349368579727,-0.08926573207589909,3.5619826438772058,0.5,5.830951894845301
62,3,background,21.680125368731563,0.2463650610083132,-0.10867619000202171,3.0612763420943594,3.0413812651491097,5.0
62,3,global_population,28.86682608470268,0.3280321145988941,-0.2504309882296402,3.0612763420943594,3.0413812651491097,5.0
62,3,axisymmetric_population,24.720949877739542,0.28091988497431297,-0.1659280656251009,3.0612763420943594,3.0413812651491097,5.0
62,3,nearest_cone,29.14517113734756,0.3311951265607677,0.013715924396776751,3.0612763420943594,3.0413812651491097,5.0
62,3,local_population,27.900286348975282,0.31704870851108274,-0.14131551120966568,3.0612763420943594,3.0413812651491097,5.0
63,3,background,23.250921828908556,0.23250921828908555,-0.21727435119102065,4.657998141419206,2.692582403567252,3.605551275463989
63,3,global_population,28.958882106017494,0.2895888210601749,-0.13442588030260336,4.657998141419206,2.692582403567252,3.605551275463989
63,3,axisymmetric_population,25.11070862141905,0.2511070862141905,-0.1470080948839919,4.657998141419206,2.692582403567252,3.605551275463989
63,3,nearest_cone,27.46522543826215,0.2746522543826215,0.1386748134295102,4.657998141419206,2.692582403567252,3.605551275463989
63,3,local_population,28.908929856561684,0.2890892985656168,-0.0813507094566899,4.657998141419206,2.692582403567252,3.605551275463989
10,4,background,22.79830383480826,0.21507833806422885,-0.14748448384192167,0.12154336976381662,2.82842712474618,5.65685424949237
10,4,global_population,15.99254733157155,0.15087308803369387,0.7129800440338181,0.12154336976381662,2.82842712474618,5.65685424949237
10,4,axisymmetric_population,17.86048482007548,0.16849513981203285,0.5478180867003977,0.12154336976381662,2.82842712474618,5.65685424949237
10,4,nearest_cone,18.848719012504386,0.1778181038915508,0.6767246070432973,0.12154336976381662,2.82842712474618,5.65685424949237
10,4,local_population,15.601382073019723,0.14718284974546908,0.7455274771862829,0.12154336976381662,2.82842712474618,5.65685424949237
11,4,background,24.2702802359882,0.22379234887955962,-0.10008822912475955,2.2050607364657853,2.5,7.5
11,4,global_population,25.240661709994058,0.2327400803134541,0.16601127605151839,2.2050607364657853,2.5,7.5
11,4,axisymmetric_population,22.250077760181984,0.20516438690808686,0.3038746931514117,2.2050607364657853,2.5,7.5
11,4,nearest_cone,25.319815398544332,0.23346994373945942,0.2736555012522015,2.2050607364657853,2.5,7.5
11,4,local_population,22.144652563557347,0.2041922781333092,0.39348294663793765,2.2050607364657853,2.5,7.5
14,4,background,24.174778761061948,0.22709984745008913,-0.11149859240787907,2.5791935998798614,3.499999999999993,8.13941029804985
14,4,global_population,21.201916316613953,0.19917253467932353,0.38681122708248084,2.5791935998798614,3.499999999999993,8.13941029804985
14,4,axisymmetric_population,21.392019296232064,0.20095837760668953,0.33822806099217845,2.5791935998798614,3.499999999999993,8.13941029804985
14,4,nearest_cone,26.617958907591785,0.250051281424066,0.28938499679140617,2.5791935998798614,3.499999999999993,8.13941029804985
14,4,local_population,21.650739700795135,0.20338881823198846,0.3900617889133567,2.5791935998798614,3.499999999999993,8.13941029804985
15,4,background,26.384218289085545,0.2246421310266972,-0.15127476526061698,2.468930748901418,4.123105625617661,7.810249675906654
15,4,global_population,23.046035034141994,0.19621996623364862,0.37933222417302465,2.468930748901418,4.123105625617661,7.810249675906654
15,4,axisymmetric_population,23.98438861578749,0.2042093539019798,0.3135045649262672,2.468930748901418,4.123105625617661,7.810249675906654
15,4,nearest_cone,25.906679870204474,0.22057624410561527,0.35702977318826673,2.468930748901418,4.123105625617661,7.810249675906654
15,4,local_population,23.98492464124741,0.20421391776285608,0.34462334622523877,2.468930748901418,4.123105625617661,7.810249675906654
19,4,background,23.17699115044248,0.2341110217216412,-0.1918499391361237,1.1784099805203123,1.0,5.385164807134501
19,4,global_population,14.686913983132989,0.1483526664962928,0.7615134802633736,1.1784099805203123,1.0,5.385164807134501
19,4,axisymmetric_population,17.918189701302314,0.18099181516466983,0.5592336782920825,1.1784099805203123,1.0,5.385164807134501
19,4,nearest_cone,17.79878223222889,0.17978567911342314,0.6718311671829652,1.1784099805203123,1.0,5.385164807134501
19,4,local_population,14.387436880480012,0.14532764525737385,0.7784053813981857,1.1784099805203123,1.0,5.385164807134501
20,4,background,23.647861356932154,0.2111416192583228,-0.2109086085452354,0.6897763613218437,2.23606797749979,5.0
20,4,global_population,15.309879991664124,0.13669535706842967,0.7804033805955959,0.6897763613218437,2.23606797749979,5.0
20,4,axisymmetric_population,19.457738923164356,0.17372981181396746,0.5026820408417108,0.6897763613218437,2.23606797749979,5.0
20,4,nearest_cone,17.902606494398018,0.15984470084283944,0.6832084286632419,0.6897763613218437,2.23606797749979,5.0
20,4,local_population,16.279588923135215,0.145353472527993,0.7296928230564917,0.6897763613218437,2.23606797749979,5.0
21,4,background,22.791666666666668,0.22566006600660068,-0.18407686340696292,1.334231199985642,0.9999999999999929,5.385164807134511
21,4,global_population,15.945583763994657,0.15787706697024412,0.6943733663591461,1.334231199985642,0.9999999999999929,5.385164807134511
21,4,axisymmetric_population,17.846144403348422,0.17669449904305368,0.560762242128338,1.334231199985642,0.9999999999999929,5.385164807134511
21,4,nearest_cone,19.08240733239023,0.18893472606326958,0.6021239227384337,1.334231199985642,0.9999999999999929,5.385164807134511
21,4,local_population,16.153139202812245,0.15993207131497272,0.699279018612835,1.334231199985642,0.9999999999999929,5.385164807134511
22,4,background,22.842182890855458,0.22616022664213326,-0.18506763398391934,1.1696893179825678,2.0615528128088267,4.7169905660282945
22,4,global_population,15.401917799554218,0.15249423563915068,0.7209769109842804,1.1696893179825678,2.0615528128088267,4.7169905660282945
22,4,axisymmetric_population,18.582701660469763,0.18398714515316597,0.4765802542804992,1.1696893179825678,2.0615528128088267,4.7169905660282945
22,4,nearest_cone,18.780027253391005,0.18594086389496045,0.6298011312793683,1.1696893179825678,2.0615528128088267,4.7169905660282945
22,4,local_population,15.046939788653102,0.1489796018678525,0.748166043071818,1.1696893179825678,2.0615528128088267,4.7169905660282945
28,4,background,24.75405604719764,0.23352883063394,-0.1300937166827265,2.172689546916393,3.0,7.810249675906654
28,4,global_population,19.31781164156007,0.18224350605245349,0.5509144450877536,2.172689546916393,3.0,7.810249675906654
28,4,axisymmetric_population,21.0201291251055,0.19830310495382544,0.4155974519997217,2.172689546916393,3.0,7.810249675906654
28,4,nearest_cone,25.082842296399708,0.23663058770188403,0.37378936205422597,2.172689546916393,3.0,7.810249675906654
28,4,local_population,19.179537085066354,0.18093902910439957,0.5749805490981275,2.172689546916393,3.0,7.810249675906654
29,4,background,24.043510324483776,0.2247057039671381,-0.1601694762254829,1.4240169583283087,2.0,7.211102550927978
29,4,global_population,17.298893384699042,0.16167190079157984,0.6529836445918447,1.4240169583283087,2.0,7.211102550927978
29,4,axisymmetric_population,18.570580003431527,0.17355682246197687,0.5475349635273326,1.4240169583283087,2.0,7.211102550927978
29,4,nearest_cone,21.500368490031875,0.20093802327132593,0.5541086897159616,1.4240169583283087,2.0,7.211102550927978
29,4,local_population,18.271149289232614,0.17075840457226743,0.6281304368791293,1.4240169583283087,2.0,7.211102550927978
36,4,background,22.38458702064897,0.2238458702064897,-0.1899011859194568,1.6716289399767053,1.0,6.082762530298219
36,4,global_population,15.912695984504294,0.15912695984504294,0.6802347024285239,1.6716289399767053,1.0,6.082762530298219
36,4,axisymmetric_population,17.785234780083663,0.1778523478008366,0.5067539836092213,1.6716289399767053,1.0,6.082762530298219
36,4,nearest_cone,20.194722713174325,0.20194722713174326,0.5017210001393404,1.6716289399767053,1.0,6.082762530298219
36,4,local_population,16.355647603044932,0.16355647603044932,0.6708821182794116,1.6716289399767053,1.0,6.082762530298219
37,4,background,23.516592920353983,0.22954214661155709,-0.22252559625456544,0.7315289830763549,1.0,6.708203932499369
37,4,global_population,16.766225712924197,0.16365276440140777,0.650895273453613,0.7315289830763549,1.0,6.708203932499369
37,4,axisymmetric_population,17.933320257959775,0.17504460964333632,0.542803981844469,0.7315289830763549,1.0,6.708203932499369
37,4,nearest_cone,17.109207144998482,0.1670005577842705,0.701418061062968,0.7315289830763549,1.0,6.708203932499369
37,4,local_population,17.39060658619368,0.16974725803995813,0.6361808634642784,0.7315289830763549,1.0,6.708203932499369
